name,link
Autonomic neuropathy,https://www.mayoclinic.org/diseases-conditions/autonomic-neuropathy/symptoms-causes/syc-20369829
Avascular necrosis (osteonecrosis),https://www.mayoclinic.org/diseases-conditions/avascular-necrosis/symptoms-causes/syc-20369859
"Avian influenza, also known as
Bird flu (avian influenza)",https://www.mayoclinic.org/diseases-conditions/bird-flu/symptoms-causes/syc-20368455
"AVN, also known as
Avascular necrosis (osteonecrosis)",https://www.mayoclinic.org/diseases-conditions/avascular-necrosis/symptoms-causes/syc-20369859
"AVNRT, also known as
Atrioventricular nodal reentry tachycardia (AVNRT)",https://www.mayoclinic.org/diseases-conditions/avnrt/cdc-20355254
Baby acne,https://www.mayoclinic.org/diseases-conditions/baby-acne/symptoms-causes/syc-20369880
Back pain,https://www.mayoclinic.org/diseases-conditions/back-pain/symptoms-causes/syc-20369906
Bacterial vaginosis,https://www.mayoclinic.org/diseases-conditions/bacterial-vaginosis/symptoms-causes/syc-20352279
Bad breath,https://www.mayoclinic.org/diseases-conditions/bad-breath/symptoms-causes/syc-20350922
Bags under eyes,https://www.mayoclinic.org/diseases-conditions/bags-under-eyes/symptoms-causes/syc-20369927
Baker cyst,https://www.mayoclinic.org/diseases-conditions/baker-cyst/symptoms-causes/syc-20369950
Balance problems,https://www.mayoclinic.org/diseases-conditions/balance-problems/symptoms-causes/syc-20350474
"Baldness, also known as
Hair loss",https://www.mayoclinic.org/diseases-conditions/hair-loss/symptoms-causes/syc-20372926
"Barber's itch, also known as
Folliculitis",https://www.mayoclinic.org/diseases-conditions/folliculitis/symptoms-causes/syc-20361634
"Barlow's syndrome, also known as
Mitral valve prolapse",https://www.mayoclinic.org/diseases-conditions/mitral-valve-prolapse/symptoms-causes/syc-20355446
"Barotitis media, also known as
Airplane ear",https://www.mayoclinic.org/diseases-conditions/airplane-ear/symptoms-causes/syc-20351701
"Barotrauma, also known as
Airplane ear",https://www.mayoclinic.org/diseases-conditions/airplane-ear/symptoms-causes/syc-20351701
Barrett's esophagus,https://www.mayoclinic.org/diseases-conditions/barretts-esophagus/symptoms-causes/syc-20352841
Bartholin's cyst,https://www.mayoclinic.org/diseases-conditions/bartholin-cyst/symptoms-causes/syc-20369976
Basal cell carcinoma,https://www.mayoclinic.org/diseases-conditions/basal-cell-carcinoma/symptoms-causes/syc-20354187
"Basal joint arthritis, also known as
Thumb arthritis",https://www.mayoclinic.org/diseases-conditions/thumb-arthritis/symptoms-causes/syc-20378339
"BDD, also known as
Body dysmorphic disorder",https://www.mayoclinic.org/diseases-conditions/body-dysmorphic-disorder/symptoms-causes/syc-20353938
Bedbugs,https://www.mayoclinic.org/diseases-conditions/bedbugs/symptoms-causes/syc-20370001
Bedsores (pressure ulcers),https://www.mayoclinic.org/diseases-conditions/bed-sores/symptoms-causes/syc-20355893
Bed-wetting,https://www.mayoclinic.org/diseases-conditions/bed-wetting/symptoms-causes/syc-20366685
Bee sting,https://www.mayoclinic.org/diseases-conditions/bee-stings/symptoms-causes/syc-20353869
Behcet's disease,https://www.mayoclinic.org/diseases-conditions/behcets-disease/symptoms-causes/syc-20351326
Bell's palsy,https://www.mayoclinic.org/diseases-conditions/bells-palsy/symptoms-causes/syc-20370028
Benign adrenal tumors,https://www.mayoclinic.org/diseases-conditions/benign-adrenal-tumors/symptoms-causes/syc-20356190
"Benign migratory glossitis, also known as
Geographic tongue",https://www.mayoclinic.org/diseases-conditions/geographic-tongue/symptoms-causes/syc-20354396
"Benign paroxysmal positional vertigo, also known as
Benign paroxysmal positional vertigo (BPPV)",https://www.mayoclinic.org/diseases-conditions/vertigo/symptoms-causes/syc-20370055
Benign paroxysmal positional vertigo (BPPV),https://www.mayoclinic.org/diseases-conditions/vertigo/symptoms-causes/syc-20370055
Benign peripheral nerve tumor,https://www.mayoclinic.org/diseases-conditions/peripheral-nerve-tumors-benign/symptoms-causes/syc-20368680
Benign prostatic hyperplasia (BPH),https://www.mayoclinic.org/diseases-conditions/benign-prostatic-hyperplasia/symptoms-causes/syc-20370087
"Berger's disease, also known as
IgA nephropathy (Berger's disease)",https://www.mayoclinic.org/diseases-conditions/iga-nephropathy/symptoms-causes/syc-20352268
Bicuspid aortic valve,https://www.mayoclinic.org/diseases-conditions/bicuspid-aortic-valve/cdc-20385577
"Bile duct cancer, also known as
Cholangiocarcinoma (bile duct cancer)",https://www.mayoclinic.org/diseases-conditions/cholangiocarcinoma/symptoms-causes/syc-20352408
Bile reflux,https://www.mayoclinic.org/diseases-conditions/bile-reflux/symptoms-causes/syc-20370115
"Binge drinking, also known as
Alcohol poisoning",https://www.mayoclinic.org/diseases-conditions/alcohol-poisoning/symptoms-causes/syc-20354386
Binge-eating disorder,https://www.mayoclinic.org/diseases-conditions/binge-eating-disorder/symptoms-causes/syc-20353627
Bipolar disorder,https://www.mayoclinic.org/diseases-conditions/bipolar-disorder/symptoms-causes/syc-20355955
Bird flu (avian influenza),https://www.mayoclinic.org/diseases-conditions/bird-flu/symptoms-causes/syc-20368455
Black hairy tongue,https://www.mayoclinic.org/diseases-conditions/black-hairy-tongue/symptoms-causes/syc-20356077
"Blackheads, also known as
Acne",https://www.mayoclinic.org/diseases-conditions/acne/symptoms-causes/syc-20368047
"Bladder calculi, also known as
Bladder stones",https://www.mayoclinic.org/diseases-conditions/bladder-stones/symptoms-causes/syc-20354339
Bladder cancer,https://www.mayoclinic.org/diseases-conditions/bladder-cancer/symptoms-causes/syc-20356104
"Bladder control, loss of, also known as
Urinary incontinence",https://www.mayoclinic.org/diseases-conditions/urinary-incontinence/symptoms-causes/syc-20352808
Bladder exstrophy,https://www.mayoclinic.org/diseases-conditions/bladder-exstrophy/symptoms-causes/syc-20391299
"Bladder infection, also known as
Cystitis",https://www.mayoclinic.org/diseases-conditions/cystitis/symptoms-causes/syc-20371306
"Bladder inflammation, also known as
Interstitial cystitis",https://www.mayoclinic.org/diseases-conditions/interstitial-cystitis/symptoms-causes/syc-20354357
"Bladder prolapse, also known as
Anterior vaginal prolapse (cystocele)",https://www.mayoclinic.org/diseases-conditions/cystocele/symptoms-causes/syc-20369452
Bladder stones,https://www.mayoclinic.org/diseases-conditions/bladder-stones/symptoms-causes/syc-20354339
Blastocystis hominis,https://www.mayoclinic.org/diseases-conditions/blastocystis-hominis-infection/symptoms-causes/syc-20351205
"Blastocystosis, also known as
Blastocystis hominis",https://www.mayoclinic.org/diseases-conditions/blastocystis-hominis-infection/symptoms-causes/syc-20351205
Blepharitis,https://www.mayoclinic.org/diseases-conditions/blepharitis/symptoms-causes/syc-20370141
Blocked tear duct,https://www.mayoclinic.org/diseases-conditions/blocked-tear-duct/symptoms-causes/syc-20351369
"Blocked ureter, also known as
Ureteral obstruction",https://www.mayoclinic.org/diseases-conditions/ureteral-obstruction/symptoms-causes/syc-20354676
Blood in urine (hematuria),https://www.mayoclinic.org/diseases-conditions/blood-in-urine/symptoms-causes/syc-20353432
"BMS, also known as
Burning mouth syndrome",https://www.mayoclinic.org/diseases-conditions/burning-mouth-syndrome/symptoms-causes/syc-20350911
Body dysmorphic disorder,https://www.mayoclinic.org/diseases-conditions/body-dysmorphic-disorder/symptoms-causes/syc-20353938
Body lice,https://www.mayoclinic.org/diseases-conditions/body-lice/symptoms-causes/syc-20350310
"Body odor and sweating, also known as
Sweating and body odor",https://www.mayoclinic.org/diseases-conditions/sweating-and-body-odor/symptoms-causes/syc-20353895
Boils and carbuncles,https://www.mayoclinic.org/diseases-conditions/boils-and-carbuncles/symptoms-causes/syc-20353770
Bone cancer,https://www.mayoclinic.org/diseases-conditions/bone-cancer/symptoms-causes/syc-20350217
"Bone infection, also known as
Osteomyelitis",https://www.mayoclinic.org/diseases-conditions/osteomyelitis/symptoms-causes/syc-20375913
Bone metastasis,https://www.mayoclinic.org/diseases-conditions/bone-metastasis/symptoms-causes/syc-20370191
Bone spurs,https://www.mayoclinic.org/diseases-conditions/bone-spurs/symptoms-causes/syc-20370212
Borderline personality disorder,https://www.mayoclinic.org/diseases-conditions/borderline-personality-disorder/symptoms-causes/syc-20370237
Botulism,https://www.mayoclinic.org/diseases-conditions/botulism/symptoms-causes/syc-20370262
"Bowel incontinence, also known as
Fecal incontinence",https://www.mayoclinic.org/diseases-conditions/fecal-incontinence/symptoms-causes/syc-20351397
"Bowel obstruction, also known as
Intestinal obstruction",https://www.mayoclinic.org/diseases-conditions/intestinal-obstruction/symptoms-causes/syc-20351460
"BPH, also known as
Benign prostatic hyperplasia (BPH)",https://www.mayoclinic.org/diseases-conditions/benign-prostatic-hyperplasia/symptoms-causes/syc-20370087
Brachial plexus injury,https://www.mayoclinic.org/diseases-conditions/brachial-plexus-injury/symptoms-causes/syc-20350235
Bradycardia,https://www.mayoclinic.org/diseases-conditions/bradycardia/symptoms-causes/syc-20355474
"Bradycardia-tachycardia syndrome, also known as
Sick sinus syndrome",https://www.mayoclinic.org/diseases-conditions/sick-sinus-syndrome/symptoms-causes/syc-20377554
Brain aneurysm,https://www.mayoclinic.org/diseases-conditions/brain-aneurysm/symptoms-causes/syc-20361483
"Brain arteriovenous malformation, also known as
Brain AVM (arteriovenous malformation)",https://www.mayoclinic.org/diseases-conditions/brain-avm/symptoms-causes/syc-20350260
Brain AVM (arteriovenous malformation),https://www.mayoclinic.org/diseases-conditions/brain-avm/symptoms-causes/syc-20350260
Brain metastases,https://www.mayoclinic.org/diseases-conditions/brain-metastases/symptoms-causes/syc-20350136
Brain tumor,https://www.mayoclinic.org/diseases-conditions/brain-tumor/symptoms-causes/syc-20350084
"Brain tumor, child, also known as
Pediatric brain tumors",https://www.mayoclinic.org/diseases-conditions/pediatric-brain-tumor/symptoms-causes/syc-20361694
Breast cancer,https://www.mayoclinic.org/diseases-conditions/breast-cancer/symptoms-causes/syc-20352470
"Breast cancer, inflammatory, also known as
Inflammatory breast cancer",https://www.mayoclinic.org/diseases-conditions/inflammatory-breast-cancer/symptoms-causes/syc-20355413
"Breast cancer, male, also known as
Male breast cancer",https://www.mayoclinic.org/diseases-conditions/male-breast-cancer/symptoms-causes/syc-20374740
Breast cysts,https://www.mayoclinic.org/diseases-conditions/breast-cysts/symptoms-causes/syc-20370284
"Breast infection, also known as
Mastitis",https://www.mayoclinic.org/diseases-conditions/mastitis/symptoms-causes/syc-20374829
Breast pain,https://www.mayoclinic.org/diseases-conditions/breast-pain/symptoms-causes/syc-20350423
Broken ankle,https://www.mayoclinic.org/diseases-conditions/broken-ankle/symptoms-causes/syc-20450025
Broken arm,https://www.mayoclinic.org/diseases-conditions/broken-arm/symptoms-causes/syc-20353260
"Broken blood vessel in eye, also known as
Subconjunctival hemorrhage (broken blood vessel in eye)",https://www.mayoclinic.org/diseases-conditions/subconjunctival-hemorrhage/symptoms-causes/syc-20353826
Broken collarbone,https://www.mayoclinic.org/diseases-conditions/broken-collarbone/symptoms-causes/syc-20370311
Broken foot,https://www.mayoclinic.org/diseases-conditions/broken-foot/symptoms-causes/syc-20355492
Broken hand,https://www.mayoclinic.org/diseases-conditions/broken-hand/symptoms-causes/syc-20450240
Broken heart syndrome,https://www.mayoclinic.org/diseases-conditions/broken-heart-syndrome/symptoms-causes/syc-20354617
"Broken hip, also known as
Hip fracture",https://www.mayoclinic.org/diseases-conditions/hip-fracture/symptoms-causes/syc-20373468
Broken leg,https://www.mayoclinic.org/diseases-conditions/broken-leg/symptoms-causes/syc-20370412
Broken nose,https://www.mayoclinic.org/diseases-conditions/broken-nose/symptoms-causes/syc-20370439
Broken ribs,https://www.mayoclinic.org/diseases-conditions/broken-ribs/symptoms-causes/syc-20350763
Broken toe,https://www.mayoclinic.org/diseases-conditions/broken-toe/symptoms-causes/syc-20370463
Broken wrist,https://www.mayoclinic.org/diseases-conditions/broken-wrist/symptoms-causes/syc-20353169
Bronchiolitis,https://www.mayoclinic.org/diseases-conditions/bronchiolitis/symptoms-causes/syc-20351565
Bronchitis,https://www.mayoclinic.org/diseases-conditions/bronchitis/symptoms-causes/syc-20355566
Brucellosis,https://www.mayoclinic.org/diseases-conditions/brucellosis/symptoms-causes/syc-20351738
Brugada syndrome,https://www.mayoclinic.org/diseases-conditions/brugada-syndrome/symptoms-causes/syc-20370489
Bruxism (teeth grinding),https://www.mayoclinic.org/diseases-conditions/bruxism/symptoms-causes/syc-20356095
Buerger's disease,https://www.mayoclinic.org/diseases-conditions/buergers-disease/symptoms-causes/syc-20350658
Bulimia nervosa,https://www.mayoclinic.org/diseases-conditions/bulimia/symptoms-causes/syc-20353615
Bullous pemphigoid,https://www.mayoclinic.org/diseases-conditions/bullous-pemphigoid/symptoms-causes/syc-20350414
Bundle branch block,https://www.mayoclinic.org/diseases-conditions/bundle-branch-block/symptoms-causes/syc-20370514
Bunions,https://www.mayoclinic.org/diseases-conditions/bunions/symptoms-causes/syc-20354799
"Bunyaviruses, also known as
Viral hemorrhagic fevers",https://www.mayoclinic.org/diseases-conditions/viral-hemorrhagic-fevers/symptoms-causes/syc-20351260
"Burn injury, also known as
Burns",https://www.mayoclinic.org/diseases-conditions/burns/symptoms-causes/syc-20370539
Burning mouth syndrome,https://www.mayoclinic.org/diseases-conditions/burning-mouth-syndrome/symptoms-causes/syc-20350911
"Burning thigh pain, also known as
Meralgia paresthetica",https://www.mayoclinic.org/diseases-conditions/meralgia-paresthetica/symptoms-causes/syc-20355635
Burns,https://www.mayoclinic.org/diseases-conditions/burns/symptoms-causes/syc-20370539
Bursitis,https://www.mayoclinic.org/diseases-conditions/bursitis/symptoms-causes/syc-20353242
"Bursitis of the knee, also known as
Knee bursitis",https://www.mayoclinic.org/diseases-conditions/knee-bursitis/symptoms-causes/syc-20355501
"C. difficile colitis, also known as
Pseudomembranous colitis",https://www.mayoclinic.org/diseases-conditions/pseudomembranous-colitis/symptoms-causes/syc-20351434
C. difficile infection,https://www.mayoclinic.org/diseases-conditions/c-difficile/symptoms-causes/syc-20351691
Calciphylaxis,https://www.mayoclinic.org/diseases-conditions/calciphylaxis/symptoms-causes/syc-20370559
"Calluses and corns, also known as
Corns and calluses",https://www.mayoclinic.org/diseases-conditions/corns-and-calluses/symptoms-causes/syc-20355946
Cancer,https://www.mayoclinic.org/diseases-conditions/cancer/symptoms-causes/syc-20370588
"Cancer, acute lymphocytic leukemia, also known as
Acute lymphocytic leukemia",https://www.mayoclinic.org/diseases-conditions/acute-lymphocytic-leukemia/symptoms-causes/syc-20369077
"Cancer, anal, also known as
Anal cancer",https://www.mayoclinic.org/diseases-conditions/anal-cancer/symptoms-causes/syc-20354140
"Cancer, basal cell, also known as
Basal cell carcinoma",https://www.mayoclinic.org/diseases-conditions/basal-cell-carcinoma/symptoms-causes/syc-20354187
"Cancer, bladder, also known as
Bladder cancer",https://www.mayoclinic.org/diseases-conditions/bladder-cancer/symptoms-causes/syc-20356104
"Cancer, bone, also known as
Bone cancer",https://www.mayoclinic.org/diseases-conditions/bone-cancer/symptoms-causes/syc-20350217
